state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,mean_frac_EPU_BBD,EPU_National,mean_frac_EPU_National,EPU_State,mean_frac_EPU_State,EPU_Composite,mean_frac_EPU_Composite
AK,2016,10,2998,13,14,9,10,2016.75,252.14296,.00088655553,174.56053,.00076234841,193.95613,.00066352816,271.5386,.0011320541
AK,2016,11,2745,20,24,17,14,2016.8334,423.66519,.0018059908,360.11542,.0017345647,296.56564,.00077960518,508.39825,.0021026696
AK,2016,12,2546,7,8,7,7,2016.9166,159.87288,.0015937363,159.87288,.0014002952,159.87288,.00081811496,182.71187,.001822965
AK,2017,1,2561,11,11,9,7,2017,249.75734,.0016892108,204.34691,.0013070027,158.93648,.00091936724,249.75734,.0018633206
AK,2017,2,2471,14,15,8,11,2017.0834,329.45071,.001671922,188.25755,.0013498162,258.85413,.00077663129,352.98291,.0018046921
AK,2017,3,2760,14,12,4,12,2017.1666,294.95389,.0014422081,84.272537,.0011154758,252.8176,.00074408477,252.8176,.0015577083
AK,2017,4,2388,17,22,7,18,2017.25,413.95175,.0012682487,170.45073,.0010122834,438.30188,.00081171957,535.70233,.0015572201
AK,2017,5,2671,14,17,9,13,2017.3334,304.78198,.0012428662,195.93129,.00096020539,283.01184,.0007268507,370.09244,.0014322301
AK,2017,6,2349,16,18,4,18,2017.4166,396.07016,.0012138102,99.01754,.00085407915,445.57892,.00073586201,445.57892,.0013643972
AK,2017,7,2062,16,16,8,11,2017.5,451.1973,.0013184983,225.59865,.0010416295,310.19812,.00070681854,451.1973,.0014551845
AK,2017,8,2165,11,15,9,7,2017.5834,295.44043,.00097721466,241.724,.00087638147,188.00755,.0005676552,402.87332,.0012194912
AK,2017,9,3119,9,8,4,7,2017.6666,167.78854,.0010689804,74.572685,.00095414557,130.5022,.00064528396,149.14537,.0012243586
AK,2017,10,4829,8,8,1,7,2017.75,96.331413,.00082118571,12.041427,.00068828306,84.289993,.00059530122,96.331413,.0010329785
AK,2017,11,5011,10,10,3,9,2017.8334,116.04081,.0011289645,34.812244,.00089216337,104.43673,.00061075069,116.04081,.0012277032
AK,2017,12,4415,13,12,6,10,2017.9166,171.21736,.0010945724,79.023392,.00087325578,131.70566,.00057611527,158.04678,.0012043769
AK,2018,1,3887,11,11,7,7,2018,164.55583,.0014347679,104.71735,.0011613171,104.71735,.00074386754,164.55583,.0015601625
AK,2018,2,2966,9,9,5,8,2018.0834,176.44385,.0010968501,98.024361,.00085711811,156.83897,.00068330608,176.44385,.0011858142
AK,2018,3,4215,9,10,5,8,2018.1666,124.15954,.0010267195,68.977524,.00080330402,110.36403,.00059299287,137.95505,.0011581953
AK,2018,4,4483,10,9,4,7,2018.25,129.7079,.001263314,51.88316,.0011829194,90.795525,.00071567862,116.73711,.0015509725
AK,2018,5,4217,9,11,8,9,2018.3334,124.10065,.0011490869,110.31169,.0010980603,124.10065,.00068339147,151.67857,.0014555969
AK,2018,6,4619,10,12,8,9,2018.4166,125.88883,.0012719329,100.71106,.0011771637,113.29995,.0007013221,151.06659,.0015782646
AK,2018,7,2349,3,5,2,5,2018.5,74.263153,.0012479294,49.50877,.0011118754,123.77193,.00057751453,123.77193,.0014039631
AK,2018,8,2130,8,16,5,13,2018.5834,218.39644,.0010374727,136.49777,.00094819622,354.8942,.00064701971,436.79288,.001308466
AK,2018,9,1931,10,8,4,6,2018.6666,301.12921,.00093969342,120.45168,.00075835438,180.67752,.00058950554,240.90337,.0010694308
AK,2018,10,2223,15,16,2,16,2018.75,392.362,.0011310066,52.314938,.00077519385,418.5195,.00074635277,418.5195,.0012530804
AK,2018,11,2202,6,7,3,7,2018.8334,158.44154,.00096110301,79.220772,.00082745939,184.84848,.00066122646,184.84848,.0012528809
AK,2018,12,1975,5,8,4,5,2018.9166,147.21025,.0016538919,117.7682,.0014375418,147.21025,.00070789194,235.53641,.0018979937
AK,2019,1,2389,8,12,7,10,2019,194.71928,.0018742851,170.37939,.001591075,243.39911,.00097222219,292.07895,.0022374026
AK,2019,2,2427,15,17,11,15,2019.0834,359.38226,.0011479808,263.547,.00089124404,359.38226,.0007518187,407.2999,.0013810138
AK,2019,3,2544,18,19,5,17,2019.1666,411.4249,.0013724868,114.2847,.00082789065,388.56793,.00092429109,434.2818,.0014839243
AK,2019,4,2295,11,22,8,19,2019.25,278.70526,.0010208082,202.69473,.00078589056,481.39999,.0007954844,557.41052,.0012691307
AK,2019,5,2440,15,18,10,11,2019.3334,357.46753,.0010946159,238.31166,.00092003442,262.14285,.00069731392,428.961,.0013462779
AK,2019,6,1996,11,10,2,9,2019.4166,320.4552,.0017153622,58.26458,.0012320695,262.19061,.00079864776,291.32288,.0017098595
AK,2019,7,2288,32,37,10,33,2019.5,813.2594,.0014053553,254.14357,.001067164,838.67377,.00081209384,940.33124,.001546901
AK,2019,8,2148,18,25,7,20,2019.5834,487.2742,.0019739571,189.49551,.0018084494,541.41571,.00078592333,676.76965,.0022951115
AK,2019,9,2071,2,5,3,2,2019.6666,56.154564,.0014460852,84.231842,.0012036492,56.154564,.00066694862,140.38641,.0015821257
AK,2019,10,2174,9,12,9,9,2019.75,240.72331,.0010775343,240.72331,.00095110328,240.72331,.00064771943,320.96442,.0013588585
AK,2019,11,1899,2,4,3,1,2019.8334,61.240707,.00090778957,91.861061,.00094794482,30.620354,.00057560438,122.48141,.0012489387
AK,2019,12,1874,11,13,4,12,2019.9166,341.31726,.001424562,124.11536,.0011813689,372.3461,.00089352072,403.37494,.001722795
AK,2020,1,1991,10,12,5,10,2020,292.0545,.0012844494,146.02725,.0010550431,292.0545,.00070251076,350.46539,.0015121051
AK,2020,2,1952,9,10,3,8,2020.0834,268.10065,.0012383052,89.366882,.0010314026,238.31166,.00078875368,297.88959,.0015179527
AK,2020,3,2380,39,50,22,45,2020.1666,952.84625,.0040021716,537.50299,.0037457426,1099.438,.0037237455,1221.5978,.0059910016
AK,2020,4,2091,49,63,38,44,2020.25,1362.6277,.0058988528,1056.7317,.0059776646,1223.584,.0061917063,1751.9498,.0096320212
AK,2020,5,2120,32,42,20,39,2020.3334,877.70642,.005092219,548.56653,.0036390491,1069.7047,.0053728269,1151.9896,.0074192677
AK,2020,6,1934,8,21,10,15,2020.4166,240.52968,.0030571944,300.66208,.0027036082,450.99316,.0032572506,631.39038,.0048816367
AK,2020,7,1914,18,21,11,15,2020.5,546.84686,.003652608,334.1842,.0031803725,455.70575,.0031503011,637.98798,.0054160939
AK,2020,8,1903,9,16,6,14,2020.5834,275.00391,.0030321879,183.33594,.0027565267,427.78387,.0027175667,488.89584,.004380797
AK,2020,9,2085,15,15,7,12,2020.6666,418.3313,.0027870263,195.22127,.0023605323,334.66504,.0021445279,418.3313,.0037984801
AK,2020,10,2418,34,30,10,28,2020.75,817.63184,.002829381,240.47993,.0024101487,673.34381,.0022620463,721.43982,.0037498465
AK,2020,11,1934,20,22,12,15,2020.8334,601.32416,.0030620773,360.79453,.0024954921,450.99316,.0022202877,661.4566,.0038128574
AK,2020,12,2015,13,17,12,11,2020.9166,375.14871,.0026494709,346.29114,.0023033987,317.43353,.0019263005,490.57907,.003381334
AK,2021,1,2015,20,22,16,13,2021,577.15186,.0026355239,461.7215,.0019913465,375.14871,.0022435985,634.86707,.0034429447
AK,2021,2,2063,22,22,8,20,2021.0834,620.09552,.0021769435,225.48927,.0015028757,563.72321,.0018635233,620.09552,.0027799183
AK,2021,3,2330,18,24,12,20,2021.1666,449.2124,.0018906179,299.47495,.0013515572,499.12488,.0017413716,598.94989,.0027359838
AK,2021,4,2175,16,18,7,16,2021.25,427.75577,.0015766185,187.14314,.0011000034,427.75577,.0013459919,481.22522,.0019509488
AK,2021,5,2110,6,11,5,9,2021.3334,165.3499,.0016261508,137.7916,.0011839514,248.02486,.0013532029,303.14148,.0020138915
AK,2021,6,1960,8,10,3,9,2021.4166,237.33897,.0014675733,89.002113,.0010521703,267.00635,.0010911393,296.67371,.0017533178
AL,1993,1,4711,5,5,2,4,1993,148.59685,.0011404681,59.43874,.00083006226,118.87748,.00059251435,148.59685,.0012666181
AL,1993,2,4511,13,12,12,2,1993.0834,403.48111,.0012342877,372.44415,.00092332502,62.07402,.00051291205,372.44415,.0012675298
AL,1993,3,4997,13,10,7,7,1993.1666,364.23923,.0014154038,196.12881,.0010159595,196.12881,.00079720368,280.18402,.0014642822
AL,1993,4,5566,12,11,7,6,1993.25,301.8497,.0011537422,176.07899,.0010110803,150.92485,.00062655221,276.69559,.0012971807
AL,1993,5,8420,12,14,8,6,1993.3334,199.53627,.001384825,133.02419,.0010611225,99.768135,.00049857341,232.79233,.0014001384
AL,1993,6,7214,10,12,9,3,1993.4166,194.07813,.0012567338,174.6703,.00093858654,58.223434,.0004790324,232.89374,.0012993916
AL,1993,7,8102,8,5,4,1,1993.5,138.24533,.0011783903,69.122665,.00093623693,17.280666,.00051366852,86.403328,.001219256
AL,1993,8,9287,20,18,13,8,1993.5834,301.51385,.0014508042,195.98401,.0011626419,120.60554,.00042396906,271.36246,.0014215321
AL,1993,9,9142,9,16,13,8,1993.6666,137.83325,.0011574024,199.09247,.0011422549,122.51845,.000448151,245.0369,.0013677392
AL,1993,10,10478,10,12,11,4,1993.75,133.62088,.00083874969,146.98297,.0007559337,53.448349,.00044079201,160.34505,.00099405413
AL,1993,11,10958,5,4,4,1,1993.8334,63.8839,.0010320338,51.107117,.00097660348,12.776779,.00046064093,51.107117,.0011957814
AL,1993,12,11403,5,5,4,3,1993.9166,61.390842,.00094817451,49.112675,.00071673805,36.834507,.00048234925,61.390842,.00095736241
AL,1994,1,8075,8,11,5,8,1994,138.70757,.00096281007,86.69223,.00076270924,138.70757,.00052518857,190.72292,.0011595123
AL,1994,2,7798,3,4,2,2,1994.0834,53.863022,.00082696916,35.908684,.00071366422,35.908684,.00041053051,71.817368,.00094296725
AL,1994,3,8855,6,8,7,2,1994.1666,94.86705,.00082222826,110.67822,.00074883254,31.622349,.00043932814,126.4894,.0010342324
AL,1994,4,8531,12,13,9,5,1994.25,196.94003,.00099631411,147.70503,.0008603984,82.05835,.00048135416,213.35172,.0011527088
AL,1994,5,8825,5,5,5,5,1994.3334,79.324623,.0011909286,79.324623,.0010480514,79.324623,.0004394287,79.324623,.0013107898
AL,1994,6,7830,6,11,5,6,1994.4166,107.28579,.00082762731,89.404823,.00075586612,107.28579,.00040942593,196.6906,.00097596983
AL,1994,7,7877,3,7,5,6,1994.5,53.322823,.00088695349,88.871368,.00086039776,106.64565,.00036193151,124.41991,.0010158583
AL,1994,8,8033,7,7,6,2,1994.5834,122.0037,.00084238162,104.57459,.00078641361,34.8582,.00041478168,122.0037,.0010357876
AL,1994,9,8716,6,6,5,1,1994.6666,96.379959,.00084059749,80.316628,.00071099726,16.063326,.00045574032,96.379959,.00099242851
AL,1994,10,9397,11,11,9,1,1994.75,163.8914,.00081970735,134.09296,.00071944104,14.899219,.00049262366,163.8914,.00098880311
AL,1994,11,8268,3,5,3,3,1994.8334,50.801144,.0010662832,50.801144,.0010201865,50.801144,.00048328788,84.668571,.001286465
AL,1994,12,8197,8,9,7,2,1994.9166,136.64311,.00085523369,119.56272,.0007344113,34.160778,.00051755056,153.72351,.0010255993
AL,1995,1,11810,10,15,9,6,1995,118.55034,.0011704899,106.6953,.0010269395,71.130203,.00054266793,177.8255,.0013572243
AL,1995,2,9976,6,8,6,4,1995.0834,84.206871,.0012427,84.206871,.0010726608,56.137913,.00065989268,112.27583,.0014098691
AL,1995,3,9518,5,6,4,4,1995.1666,73.549042,.00088269508,58.83923,.00073109829,58.83923,.00045621581,88.25885,.0010008449
AL,1995,4,9088,9,11,9,5,1995.25,138.65224,.00072829874,138.65224,.00068149081,77.02903,.00041849873,169.46385,.00094050739
AL,1995,5,9757,5,7,3,4,1995.3334,71.747444,.00072612549,43.048462,.00055824086,57.397953,.00047507894,100.44642,.00085730921
AL,1995,6,8886,9,13,7,6,1995.4166,141.80414,.00094459159,110.29211,.00075373368,94.536095,.00047218573,204.8282,.0010719508
AL,1995,7,8912,9,10,9,2,1995.5,141.39043,.00089161983,141.39043,.00077375723,31.420097,.00038128087,157.10048,.0009486347
AL,1995,8,9361,2,2,2,2,1995.5834,29.913033,.00050637225,29.913033,.00047242336,29.913033,.00035753517,29.913033,.00066484982
AL,1995,9,9293,1,2,2,2,1995.6666,15.065959,.00067833305,30.131918,.00049019867,30.131918,.00038392286,30.131918,.00072849105
AL,1995,10,10057,7,7,5,4,1995.75,97.450104,.00082036742,69.607208,.0006937554,55.685772,.0005516262,97.450104,.0010563508
AL,1995,11,9523,8,7,6,4,1995.8334,117.61668,.00085158268,88.212509,.00078519934,58.808338,.00043239936,102.91459,.0010421489
AL,1995,12,9102,5,5,4,4,1995.9166,76.910538,.0011784101,61.528435,.0010676307,61.528435,.00048370319,76.910538,.0013391323
AL,1996,1,9495,6,8,3,6,1996,88.472633,.0011968635,44.236317,.00096247823,88.472633,.00069422938,117.96352,.0014381623
AL,1996,2,9233,5,6,4,3,1996.0834,75.819321,.00090525142,60.655457,.00075546268,45.491592,.00054266152,90.983185,.0011108703
AL,1996,3,9958,5,5,5,3,1996.1666,70.299232,.00086894562,70.299232,.00070270716,42.179539,.00051263568,70.299232,.0010365155
AL,1996,4,9286,3,5,4,3,1996.25,45.231949,.00062679907,60.309265,.00059196382,45.231949,.00035916848,75.386574,.00079065142
AL,1996,5,9945,7,11,7,3,1996.3334,98.547585,.00074179564,98.547585,.00063150388,42.23468,.00039480467,154.86049,.00088443357
AL,1996,6,8868,4,8,4,4,1996.4166,63.151985,.00069141627,63.151985,.00064912852,63.151985,.00045936345,126.30397,.00091449363
AL,1996,7,8926,4,4,2,4,1996.5,62.741631,.00069102505,31.370815,.00064715504,62.741631,.00040341043,62.741631,.00084204291
AL,1996,8,9051,2,4,2,4,1996.5834,30.937567,.00068015908,30.937567,.00055552908,61.875134,.00041968576,61.875134,.00082377723
AL,1996,9,8822,3,5,3,3,1996.6666,47.610954,.00072095421,47.610954,.00067698938,47.610954,.00035669853,79.351593,.00086290279
AL,1996,10,10012,2,3,2,1,1996.75,27.968029,.00073415559,27.968029,.00063837128,13.984015,.0004768614,41.952045,.00090587366
AL,1996,11,8633,2,3,2,1,1996.8334,32.435528,.00065590069,32.435528,.00060627557,16.217764,.00049944094,48.65329,.00086607161
AL,1996,12,8262,4,6,4,3,1996.9166,67.78405,.00070965418,67.78405,.00061112479,50.838036,.00047714202,101.67607,.00088822917
AL,1997,1,11283,4,4,4,3,1997,49.63501,.00073676283,49.63501,.00054190395,37.226257,.00042971628,49.63501,.00086693349
AL,1997,2,10773,5,5,4,4,1997.0834,64.980949,.0007466824,51.984756,.00055534282,51.984756,.00046435185,64.980949,.00087741949
AL,1997,3,11519,6,7,4,5,1997.1666,72.927139,.00069037778,48.618092,.00056956772,60.772617,.00040938216,85.081665,.0008174408
AL,1997,4,11118,5,5,3,2,1997.25,62.964542,.00060588954,37.778725,.00048684145,25.185816,.00043552165,62.964542,.00078817329
AL,1997,5,10991,7,7,4,4,1997.3334,89.168922,.00074547791,50.953671,.00056815299,50.953671,.00039832946,89.168922,.00082354184
AL,1997,6,9992,9,10,6,6,1997.4166,126.10805,.00088777393,84.072029,.00065432925,84.072029,.00053224876,140.12006,.00098151853
AL,1997,7,9434,3,5,5,2,1997.5,44.52235,.00066362455,74.203918,.00050051062,29.681568,.00049265323,74.203918,.00078872975
AL,1997,8,8655,5,7,5,3,1997.5834,80.882698,.00071024901,80.882698,.00062754116,48.529621,.00045974745,113.23579,.00092143117
AL,1997,9,8544,1,2,1,1,1997.6666,16.3867,.00057789002,16.3867,.00051444746,16.3867,.00043539377,32.773399,.00078781985
AL,1997,10,9367,6,8,5,4,1997.75,89.681618,.00073872111,74.73468,.0006762087,59.787746,.00038852001,119.57549,.00090271008
AL,1997,11,8681,6,8,5,4,1997.8334,96.768547,.00077388925,80.64045,.00074112217,64.51236,.00039029022,129.02472,.00096456642
AL,1997,12,8162,5,7,5,2,1997.9166,85.768166,.00072185375,85.768166,.00065815396,34.307266,.00042169148,120.07543,.00089469983
AL,1998,1,8672,3,2,2,0,1998,48.434486,.001105175,32.289658,.00099084398,0,.00041719605,32.289658,.0012400444
AL,1998,2,8567,8,7,5,3,1998.0834,130.74164,.00098338199,81.713524,.00089880737,49.028114,.00038208169,114.39893,.0011384683
AL,1998,3,9249,5,5,1,5,1998.1666,75.688156,.00074277591,15.137631,.00060611719,75.688156,.00041983702,75.688156,.00084494974
AL,1998,4,9665,10,12,9,4,1998.25,144.86079,.000745525,130.37471,.00067423558,57.944317,.00039084433,173.83295,.00090914639
AL,1998,5,9552,4,7,3,4,1998.3334,58.629795,.00077057938,43.972347,.00064029021,58.629795,.00040667236,102.60215,.00087991444
AL,1998,6,8022,4,5,4,2,1998.4166,69.811996,.00076605118,69.811996,.00058657606,34.905998,.00036194077,87.264992,.00083988218
AL,1998,7,8675,11,14,9,5,1998.5,177.53169,.00069144898,145.25322,.00059058104,80.696228,.00033810883,225.94945,.00083183072
AL,1998,8,8349,8,7,4,3,1998.5834,134.15543,.0010850981,67.077713,.00088950631,50.308285,.00037721422,117.386,.0011349858
AL,1998,9,8419,13,12,11,2,1998.6666,216.18999,.0014726163,182.92998,.0013609275,33.259995,.0005962096,199.55997,.00169746
AL,1998,10,10244,5,5,5,1,1998.75,68.336563,.0011672709,68.336563,.00096694869,13.667313,.00057252764,68.336563,.0013121443
AL,1998,11,9275,7,6,6,1,1998.8334,105.66638,.00092648726,90.571182,.00086553313,15.095197,.00050377316,90.571182,.0011651741
AL,1998,12,8135,4,4,4,1,1998.9166,68.842262,.00095456885,68.842262,.00085880281,17.210566,.00048839342,68.842262,.0011123976
AL,1999,1,6952,7,6,4,3,1999,140.97464,.00097891793,80.556938,.00074516714,60.417702,.00058822078,120.8354,.0011437682
AL,1999,2,15827,9,10,8,2,1999.0834,79.615311,.00071688322,70.769165,.00049583684,17.692291,.0004452068,88.461464,.00083277759
AL,1999,3,12630,9,11,4,8,1999.1666,99.768135,.00067623321,44.341396,.00047180546,88.682793,.00042472754,121.93884,.00078970671
AL,1999,4,13232,3,7,3,4,1999.25,31.743036,.00062032393,31.743036,.00045281189,42.324051,.00041852225,74.067085,.0007356545
AL,1999,5,13500,9,9,6,3,1999.3334,93.338638,.00054439768,62.225758,.00048226272,31.112879,.0003824837,93.338638,.00075671938
AL,1999,6,12058,3,10,6,6,1999.4166,34.833626,.00056354387,69.667252,.00049472105,69.667252,.00035956744,116.11209,.0007364559
AL,1999,7,11908,9,9,9,2,1999.5,105.81723,.00078370556,105.81723,.0006815017,23.51494,.00040026315,105.81723,.0010118173
AL,1999,8,14488,4,5,4,3,1999.5834,38.654873,.00065352087,38.654873,.00053180102,28.991156,.00040974413,48.318592,.00081501983
AL,1999,9,13871,3,11,5,8,1999.6666,30.28072,.00056184264,50.467865,.00052563637,80.748589,.00042120303,111.0293,.00077766151
AL,1999,10,14220,3,5,5,5,1999.75,29.537542,.00059614441,49.229237,.00055988238,49.229237,.00039681356,49.229237,.0007958663
AL,1999,11,10731,8,10,6,4,1999.8334,104.37645,.00057110604,78.282333,.00055665191,52.188225,.00039097757,130.47057,.00078866532
AL,1999,12,12338,4,7,5,2,1999.9166,45.390812,.00074179156,56.738514,.00063155161,22.695406,.00039790894,79.433914,.00088534248
AL,2000,1,12125,4,7,2,5,2000,46.18819,.00070553576,23.094095,.00053594174,57.735237,.00056916394,80.82933,.00089133414
AL,2000,2,12736,9,8,5,4,2000.0834,98.937782,.00064390886,54.965435,.00050240254,43.972347,.00045090393,87.944695,.00079851376
AL,2000,3,12106,12,17,10,13,2000.1666,138.78204,.00071876601,115.6517,.00057000102,150.34721,.0004601221,196.60791,.00087816705
AL,2000,4,10278,4,7,6,3,2000.25,54.488407,.00071137375,81.732605,.0006883617,40.866302,.00040046481,95.354706,.00092128065
AL,2000,5,10521,8,7,7,1,2000.3334,106.45981,.00081572519,93.152328,.00069522986,13.307476,.00046278033,93.152328,.00099344458
AL,2000,6,10032,2,2,2,1,2000.4166,27.912271,.00069315877,27.912271,.00067208678,13.956136,.00043494644,27.912271,.00090111652
AL,2000,7,10536,2,4,2,4,2000.5,26.577059,.00066136924,26.577059,.00054795411,53.154118,.00042409211,53.154118,.0007799624
AL,2000,8,12481,5,12,8,10,2000.5834,56.088436,.00059666007,89.741493,.00057868392,112.17687,.00035282061,134.61224,.00074605591
AL,2000,9,13036,8,10,8,4,2000.6666,85.920807,.00069490733,85.920807,.00067475217,42.960403,.00047202827,107.40101,.00093671965
AL,2000,10,13862,5,8,4,6,2000.75,50.500633,.00070106005,40.400509,.00069823588,60.600761,.00049887254,80.801018,.0010035312
AL,2000,11,12737,11,15,14,4,2000.8334,120.91446,.0012904898,153.89113,.0015785496,43.968895,.00055816537,164.88336,.0018618915
AL,2000,12,11056,11,16,11,7,2000.9166,139.2988,.0012495897,139.2988,.0012985088,88.644691,.00072182663,202.61642,.0016757281
AL,2001,1,9769,12,14,9,6,2001,171.98233,.0011774704,128.98676,.0010000349,85.991165,.00079565914,200.64606,.0014970865
AL,2001,2,10129,22,22,7,17,2001.0834,304.09467,.0013509146,96.757401,.00097765832,234.98225,.00073110627,304.09467,.001478908
AL,2001,3,11167,16,19,13,8,2001.1666,200.60243,.0013163952,162.98947,.0010714021,100.30122,.0005580273,238.21538,.0014658255
AL,2001,4,11459,12,16,10,6,2001.25,146.61798,.0011432049,122.18165,.00098596758,73.30899,.00057633274,195.49063,.001433088
AL,2001,5,12481,12,13,6,8,2001.3334,134.61224,.00096615078,67.306122,.00069652539,89.741493,.00056363276,145.82994,.0010893921
AL,2001,6,9821,5,6,5,2,2001.4166,71.279884,.00072440994,71.279884,.00062374119,28.511955,.00045279512,85.535866,.00095439272
AL,2001,7,9699,5,7,5,2,2001.5,72.176491,.0010347917,72.176491,.00081043172,28.870596,.00049308734,101.04709,.0011503702
AL,2001,8,11805,8,8,4,5,2001.5834,94.880447,.00091226288,47.440224,.0007322536,59.300278,.00053980201,94.880447,.0010901605
AL,2001,9,11234,26,35,23,17,2001.6666,324.03479,.0022523012,286.64615,.0021587608,211.8689,.0010561444,436.20065,.0029164159
AL,2001,10,6005,12,16,9,8,2001.75,279.78275,.0023634634,209.83707,.0019686311,186.52184,.0013486809,373.04367,.0030450397
AL,2001,11,5799,6,12,6,8,2001.8334,144.86079,.0017572577,144.86079,.0014603114,193.14772,.0011740935,289.72159,.0023571653
